,word,score
11315,浮かぶ瀬,0
11316,浮き,0
11317,浮き名,-1
11318,浮気,-1
11319,浮腫,-1
11320,浮力,0
11321,父親,0
11322,父母,0
11323,腐臭,-1
11324,腐食,-1
11325,腐敗,-1
11326,負,-1
11327,負け,-1
11328,負けじ魂,1
11329,負けん気,1
11330,負け越し,-1
11331,負け犬,-1
11332,負け戦,-1
11333,負圧,-1
11334,負荷,-1
11335,負債,-1
11336,負傷,-1
11337,負傷者,-1
11338,負担,-1
11339,負担軽減,0
11340,負担増,-1
11341,附加,0
11342,武,1
11343,武運,1
11344,武士道,0
11345,武神,0
11346,武蔵,0
11347,武道,0
11348,武名,1
11349,武勇,1
11350,武勇伝,1
11351,武力,1
11352,部員数,0
11353,部外者,-1
11354,部材,1
11355,部品,-1
11356,部落差別,-1
11357,封,0
11358,封鎖,0
11359,封殺,1
11360,風雨,0
11361,風雲児,1
11362,風格,1
11363,風景,0
11364,風光明媚,1
11365,風合い,1
11366,風災,-1
11367,風邪,-1
11368,風邪引き,-1
11369,風邪気,-1
11370,風邪気味,-1
11371,風邪声,-1
11372,風樹の嘆,-1
11373,風情,1
11374,風疹,-1
11375,風神,0
11376,風水害,-1
11377,風雪,0
11378,風潮,-1
11379,風評,1
11380,風評被害,-1
11381,風変わり,0
11382,風味,1
11383,風流,1
11384,風流韻事,1
11385,風呂場,0
11386,伏字,0
11387,副作用,-1
11388,副収入,0
11389,副賞,1
11390,副反応,0
11391,副鼻腔炎,-1
11392,復活,1
11393,復刊,0
11394,復帰,1
11395,復興,0
11396,復権,1
11397,復元,0
11398,復原力,1
11399,復刻,0
11400,復習,1
11401,復調,1
11402,服役,-1
11403,福,1
11404,福の神,1
11405,福運,1
11406,福音,0
11407,福祉,1
11408,福祉サービス,1
11409,福沢諭吉,0
11410,福徳,1
11411,福利,0
11412,腹具合,0
11413,腹式呼吸,0
11414,腹水,-1
11415,腹積もり,0
11416,腹痛,-1
11417,腹膜炎,-1
11418,腹立たしさ,-1
11419,複雑,0
11420,複雑性,-1
11421,複雑多岐,-1
11422,複製権,1
11423,覆面,-1
11424,淵,0
11425,仏,0
11426,仏さま,0
11427,仏心,1
11428,仏道,0
11429,仏罰,-1
11430,仏法,0
11431,仏滅,0
11432,仏様,0
11433,物,0
11434,物おじ,-1
11435,物の哀れ,0
11436,物もらい,-1
11437,物忌,-1
11438,物件費,0
11439,物言い,0
11440,物故,-1
11441,物思い,0
11442,物資,0
11443,物質,0
11444,物寂しさ,-1
11445,物取り,-1
11446,物柔らか,1
11447,物色,0
11448,物静か,1
11449,物騒,-1
11450,物足りなさ,-1
11451,物知らず,-1
11452,物悲しさ,-1
11453,物忘れ,-1
11454,物憂さ,-1
11455,物欲,0
11456,物理的,0
11457,物力,0
11458,分け前,1
11459,分煙,0
11460,分化,0
11461,分外,0
11462,分散投資,0
11463,分数,0
11464,分析,0
11465,分析力,1
11466,分損,-1
11467,分担,0
11468,分泌,0
11469,分明,1
11470,分力,0
11471,分裂,0
11472,分裂症,-1
11473,分裂病,-1
11474,噴火,-1
11475,噴火口,-1
11476,噴出,0
11477,噴飯,-1
11478,噴飯物,-1
11479,憤慨,-1
11480,憤懣,-1
11481,焚書,-1
11482,奮起,0
11483,奮迅,1
11484,奮戦,0
11485,奮闘,0
11486,奮励,1
11487,粉,0
11488,粉塵,0
11489,糞,-1
11490,糞スレ,-1
11491,糞尿,-1
11492,糞便,-1
11493,紛れ,0
11494,紛糾,-1
11495,紛失,-1
11496,紛擾,-1
11497,紛争,-1
11498,雰囲気,1
11499,文,0
11500,文なし,-1
11501,文化,1
11502,文化人,1
11503,文句,-1
11504,文句なし,1
11505,文言,0
11506,文字コード,-1
11507,文字化け,-1
11508,文殊の知恵,1
11509,文書等,0
11510,文章力,1
11511,文人,1
11512,文通,0
11513,文武両道,1
11514,文部,0
11515,文名,1
11516,文面,0
11517,聞き巧者,1
11518,聞き上手,1
11519,併殺,-1
11520,兵力,0
11521,平安,1
11522,平易,1
11523,平穏,1
11524,平気,1
11525,平衡,0
11526,平衡感覚,0
11527,平作,0
11528,平謝り,-1
11529,平手,-1
11530,平手打ち,-1
11531,平常心,0
11532,平静,1
11533,平静さ,1
11534,平等,1
11535,平等主義,0
11536,平等性,1
11537,平凡,-1
11538,平明,1
11539,平和,1
11540,平和主義,1
11541,平和的解決,1
11542,弊害,-1
11543,閉館,-1
11544,閉業,-1
11545,閉口,-1
11546,閉校,-1
11547,閉鎖,-1
11548,閉鎖性,-1
11549,閉塞,-1
11550,閉塞感,-1
11551,閉塞状況,-1
11552,閉山,-1
11553,閉止,0
11554,閉庁,0
11555,閉店,-1
11556,米,0
11557,米軍基地,0
11558,米国,0
11559,僻,-1
11560,僻見,-1
11561,壁,-1
11562,癖,-1
11563,別れ,-1
11564,別居,-1
11565,別行動,0
11566,別世界,0
11567,別段,1
11568,別離,-1
11569,別料金,0
11570,偏り,-1
11571,偏愛,0
11572,偏見,-1
11573,偏向,-1
11574,偏差,-1
11575,偏差値,1
11576,偏執,-1
11577,偏執狂,-1
11578,偏執病,-1
11579,偏食,-1
11580,偏頭痛,-1
11581,変,-1
11582,変わり者,-1
11583,変異,-1
11584,変化球,0
11585,変更,0
11586,変更箇所,0
11587,変更等,0
11588,変死,-1
11589,変事,-1
11590,変質,-1
11591,変色,-1
11592,変人,-1
11593,変性,0
11594,変成,0
11595,変態,-1
11596,変態性欲,-1
11597,変調,-1
11598,変動,-1
11599,変約,-1
11600,片栗粉,0
11601,片恨み,-1
11602,片思い,0
11603,片手間,-1
11604,片田舎,-1
11605,片頭痛,-1
11606,片頭痛・偏頭痛,-1
11607,片恋,0
11608,編み物,0
11609,編集者,0
11610,編入,0
11611,編物,0
11612,辺境,-1
11613,返し技,0
11614,返す返す,0
11615,返り咲き,1
11616,返り討ち,0
11617,返還,1
11618,返金,1
11619,返済,1
11620,返事,1
11621,返信,1
11622,返答,0
11623,便,1
11624,便り,0
11625,便宜,1
11626,便所,0
11627,便乗,0
11628,便秘,-1
11629,便便,-1
11630,便利,1
11631,便利さ,1
11632,勉強時間,1
11633,勉強不足,-1
11634,勉励,0
11635,弁解,-1
11636,弁慶の泣きどころ,0
11637,弁護,0
11638,弁舌,0
11639,弁膜症,-1
11640,鞭撻,0
11641,保安,0
11642,保育,0
11643,保温,1
11644,保温性,1
11645,保菌者,-1
11646,保険料,0
11647,保険料収入,0
11648,保護,1
11649,保持,1
11650,保湿,0
11651,保湿効果,1
11652,保湿性,0
11653,保守,0
11654,保証,1
11655,保証付き,1
11656,保障,0
11657,保障額,0
11658,保水力,1
11659,保全,0
11660,保存,0
11661,保存活用,0
11662,保存性,1
11663,保養,0
11664,捕球,0
11665,捕虜収容所,-1
11666,歩き方,0
11667,歩み,1
11668,歩行者,0
11669,歩調,0
11670,補給,1
11671,補強,0
11672,補佐,0
11673,補修,0
11674,補充,1
11675,補助,0
11676,補償,0
11677,補正,0
11678,補訂,0
11679,補填,1
11680,補弼,0
11681,募金,0
11682,募集期間,0
11683,墓,-1
11684,墓参,0
11685,墓場,0
11686,墓地,-1
11687,母音,0
11688,母集団,0
11689,母性愛,1
11690,菩薩,0
11691,菩提心,1
11692,包囲,-1
11693,包囲網,0
11694,包茎,-1
11695,包容力,1
11696,呆れ顔,0
11697,呆気,-1
11698,呆然,-1
11699,報い,0
11700,報告数,0
11701,報酬,1
11702,報奨,0
11703,報奨金,1
11704,報道陣,0
11705,報道被害,-1
11706,報復,-1
11707,報復攻撃,-1
11708,奉加,1
11709,奉仕,0
11710,奉祝,1
11711,宝石,1
11712,宝刀,1
11713,宝物,1
11714,峰打ち,-1
11715,崩れ,-1
11716,崩壊,-1
11717,崩御,-1
11718,崩落,-1
11719,抱腹絶倒,0
11720,放逸,-1
11721,放下,0
11722,放火魔,-1
11723,放棄,0
11724,放射線,-1
11725,放射線障害,-1
11726,放射能,-1
11727,放射能汚染,-1
11728,放射能漏れ,-1
11729,放縦,-1
11730,放出,-1
11731,放水,0
11732,放線菌,0
11733,放送禁止,-1
11734,放置,-1
11735,放蕩,-1
11736,放熱,0
11737,放念,0
11738,放漫,-1
11739,放浪,-1
11740,放恣,-1
11741,方位,0
11742,方形,0
11743,方向音痴,-1
11744,方策,0
11745,方法,1
11746,法悦,1
11747,法規制,0
11748,法整備,0
11749,法曹,1
11750,法的根拠,1
11751,法的責任,0
11752,法典,1
11753,法難,-1
11754,法務,0
11755,法律違反,-1
11756,法律問題,0
11757,法力,1
11758,泡,0
11759,砲撃,0
11760,砲弾,-1
11761,胞子,0
11762,芳志,1
11763,芳醇,1
11764,芳情,1
11765,蜂,-1
11766,訪問,0
11767,訪問看護,0
11768,訪問者,0
11769,豊か,1
11770,豊かさ,1
11771,豊艶,1
11772,豊漁,1
11773,豊凶,0
11774,豊作,1
11775,豊穣,1
11776,豊年,1
11777,豊年満作,1
11778,豊富,1
11779,豊麗,1
11780,豊饒,1
11781,飽き,-1
11782,飽き性,-1
11783,飽き飽き,-1
11784,飽食,0
11785,飽満,1
11786,鳳凰,0
11787,乏しさ,-1
11788,亡骸,-1
11789,亡魂,-1
11790,亡失,-1
11791,亡者,0
11792,亡羊の嘆,-1
11793,亡霊,-1
11794,傍若無人,-1
11795,剖検,0
11796,坊主,0
11797,妨げ,-1
11798,妨害,-1
11799,忘れ,-1
11800,忘れ物,-1
11801,忘失,-1
11802,忙しさ,0
11803,暴圧,-1
11804,暴漢,-1
11805,暴虐,-1
11806,暴挙,-1
11807,暴君,-1
11808,暴言,-1
11809,暴行,-1
11810,暴行事件,-1
11811,暴状,-1
11812,暴走,-1
11813,暴走行為,-1
11814,暴走族,-1
11815,暴徒,-1
11816,暴投,-1
11817,暴騰,-1
11818,暴動,-1
11819,暴発,-1
11820,暴評,-1
11821,暴風,-1
11822,暴風雨,0
11823,暴落,-1
11824,暴力,-1
11825,暴力行為,-1
11826,暴力沙汰,-1
11827,暴力事件,-1
11828,暴力性,-1
11829,暴力団,-1
11830,暴露,-1
11831,暴論,-1
11832,望み,1
11833,望洋の嘆,-1
11834,棒下げ,-1
11835,棒球,0
11836,棒上げ,-1
11837,冒険,0
11838,冒険心,1
11839,膨満,-1
11840,謀反,-1
11841,貿易収支,0
11842,貿易赤字,-1
11843,貿易摩擦,-1
11844,防衛,0
11845,防疫,0
11846,防火,0
11847,防寒,0
11848,防空頭巾,0
11849,防御,0
11850,防御力,1
11851,防災,0
11852,防災訓練,0
11853,防止,1
11854,防除,0
11855,防食,0
11856,防水,0
11857,防水性,1
11858,防毒,0
11859,防犯,0
11860,防腐,0
11861,北京語,0
11862,北朝鮮,0
11863,北魏,0
11864,墨,0
11865,墨守,0
11866,撲滅,0
11867,朴訥,1
11868,牧神,0
11869,牧羊神,0
11870,勃起,0
11871,勃興,1
11872,没,-1
11873,没我,0
11874,没落,-1
11875,奔走,0
11876,奔騰,-1
11877,奔放,0
11878,本格,1
11879,本格焼酎,0
11880,本気,1
11881,本規約,0
11882,本質,0
11883,本然,1
11884,本尊,1
11885,本調子,1
11886,本土決戦,0
11887,本当,1
11888,本能,0
11889,本病,-1
11890,本物,1
11891,本分,1
11892,本編,0
11893,本名,0
11894,本命,0
11895,本来,0
11896,本塁打,1
11897,凡ミス,-1
11898,凡作,-1
11899,凡手,0
11900,凡戦,-1
11901,凡打,-1
11902,凡退,-1
11903,摩擦,0
11904,摩耗,0
11905,磨耗,-1
11906,魔,-1
11907,魔王,0
11908,魔球,0
11909,魔手,-1
11910,魔女,0
11911,魔女狩り,-1
11912,魔神,-1
11913,魔人,-1
11914,魔性,-1
11915,魔族,-1
11916,魔道,0
11917,魔物,-1
11918,魔羅,-1
11919,魔力,0
11920,麻疹,-1
11921,麻薬,-1
11922,麻痺,-1
11923,埋め立て,0
11924,埋蔵金,0
11925,埋蔵文化財,0
11926,毎日更新,0
11927,末期,-1
11928,末期ガン,-1
11929,末期癌,-1
11930,末期症状,-1
11931,末広がり,1
11932,万が一,0
11933,万引,-1
11934,万引き,-1
11935,万死,-1
11936,万謝,1
11937,万全,1
11938,万難,-1
11939,万能,1
11940,万病,-1
11941,万福,1
11942,万万歳,1
11943,慢性,-1
11944,慢性肝炎,-1
11945,慢性関節リウマチ,-1
11946,慢性疾患,-1
11947,慢性病,-1
11948,満員,0
11949,満悦,1
11950,満開,1
11951,満喫,1
11952,満載,1
11953,満作,1
11954,満室,-1
11955,満車,0
11956,満州,0
11957,満州事変,-1
11958,満身創痍,-1
11959,満足,1
11960,満足感,1
11961,満足度,1
11962,満点,1
11963,満杯,0
11964,満腹,1
11965,満腹感,1
11966,満満,0
11967,満塁,1
11968,漫画家,0
11969,漫然,-1
11970,漫罵,-1
11971,蔓延,-1
11972,味,1
11973,味わい,1
11974,味覚,1
11975,味見,0
11976,味方,1
11977,味方・身方,1
11978,未刊,0
11979,未完成,-1
11980,未熟,-1
11981,未熟さ,-1
11982,未熟者,-1
11983,未曾有,0
11984,未納,-1
11985,未病,-1
11986,未来,1
11987,未練,-1
11988,魅,1
11989,魅了,1
11990,魅力,1
11991,密命,0
11992,脈,0
11993,妙,0
11994,妙案,1
11995,妙技,1
11996,妙手,1
11997,民間企業,0
11998,民主,0
11999,民主化,1
12000,民主主義,0
12001,民族差別,-1
12002,民力,0
12003,眠さ,-1
12004,眠たさ,-1
12005,眠り,1
12006,眠気,-1
12007,夢,0
12008,夢中,0
12009,夢中遊行症,-1
12010,夢魔,-1
12011,夢遊病,-1
12012,夢寐,1
12013,無愛想,-1
12014,無意味,-1
12015,無一物,-1
12016,無一文,-1
12017,無益,-1
12018,無遠慮,-1
12019,無音部分,0
12020,無我,0
12021,無害,1
12022,無学,-1
12023,無関心,0
12024,無機質,-1
12025,無気力,-1
12026,無軌道,-1
12027,無休,-1
12028,無限,0
12029,無限ループ,-1
12030,無呼吸,-1
12031,無呼吸症候群,-1
12032,無効,-1
12033,無口,0
12034,無垢,1
12035,無彩色,-1
12036,無策,-1
12037,無雑作,-1
12038,無惨,-1
12039,無産,-1
12040,無残,-1
12041,無残・無惨,-1
12042,無私,0
12043,無視,-1
12044,無事,1
12045,無事故,1
12046,無慈悲,-1
12047,無識,0
12048,無実,0
12049,無邪気,1
12050,無傷,1
12051,無償,0
12052,無情,-1
12053,無条件,0
12054,無心,1
12055,無神経,-1
12056,無人島,0
12057,無精,-1
12058,無声,0
12059,無責任,-1
12060,無節操,-1
12061,無銭,-1
12062,無造作,-1
12063,無造作・無雑作,-1
12064,無駄,-1
12065,無駄遣い,-1
12066,無駄使い,-1
12067,無断,-1
12068,無断リンク,-1
12069,無断使用,-1
12070,無知,-1
12071,無秩序,-1
12072,無茶,-1
12073,無茶苦茶,-1
12074,無調法,-1
12075,無痛,0
12076,無敵,1
12077,無添加,0
12078,無難,0
12079,無念,-1
12080,無念さ,-1
12081,無念無想,-1
12082,無能,-1
12083,無能力,-1
12084,無農薬,0
12085,無敗,1
12086,無筆,-1
12087,無病息災,1
12088,無風流,-1
12089,無風流・不風流,-1
12090,無法,-1
12091,無謀,-1
12092,無防備,-1
12093,無名,-1
12094,無明,-1
12095,無目的,-1
12096,無様,-1
12097,無用,-1
12098,無頼,0
12099,無理,-1
12100,無理難題,-1
12101,無料,1
12102,無料化,0
12103,無力,-1
12104,無力さ,-1
12105,無力感,-1
12106,無礼,-1
12107,矛盾,-1
12108,矛盾点,-1
12109,霧,-1
12110,冥加,1
12111,冥福,-1
12112,冥利,1
12113,名,1
12114,名うて,1
12115,名セリフ,1
12116,名案,1
12117,名医,1
12118,名演,1
12119,名家,1
12120,名花,1
12121,名曲,1
12122,名言,1
12123,名工,1
12124,名作,1
12125,名残,-1
12126,名残り,-1
12127,名手,1
12128,名所,1
12129,名勝,1
12130,名勝負,1
12131,名匠,1
12132,名乗り,1
12133,名場面,1
12134,名人,1
12135,名声,1
12136,名前,0
12137,名代,1
12138,名台詞,1
12139,名店,1
12140,名馬,1
12141,名品,1
12142,名物,1
12143,名聞,1
12144,名門,1
12145,名誉,1
12146,名誉毀損,-1
12147,名利,1
12148,名流,1
12149,命,1
12150,命がけ,1
12151,命取り,-1
12152,命拾い,0
12153,命終,-1
12154,命脈,1
12155,命冥加,1
12156,明らか,0
12157,明るさ,1
12158,明暗,0
12159,明解,1
12160,明快,1
12161,明確,1
12162,明確化,0
12163,明記,0
12164,明鏡止水,1
12165,明治維新,0
12166,明示,0
12167,明神,0
12168,明日,1
12169,明白,0
12170,明明白白,1
12171,明瞭,1
12172,明瞭度,1
12173,明朗,1
12174,明媚,1
12175,明晰,1
12176,迷い,-1
12177,迷子,-1
12178,迷信,-1
12179,迷走,-1
12180,迷路,0
12181,迷惑,-1
12182,迷惑メール,-1
12183,迷惑行為,-1
12184,迷惑電話,-1
12185,銘,1
12186,鳴き,0
12187,鳴り,0
12188,鳴子,0
12189,滅菌,0
12190,滅私,0
12191,滅失,-1
12192,滅亡,-1
12193,免疫,1
12194,免疫応答,0
12195,免疫機能,1
12196,免疫不全,-1
12197,免疫力,1
12198,免許,0
12199,免許皆伝,1
12200,免除,0
12201,免税,0
12202,面々,0
12203,面影,0
12204,面汚し,-1
12205,面子,0
12206,面倒,-1
12207,面罵,-1
12208,面白さ,1
12209,面白み,1
12210,面白味,1
12211,面目,1
12212,面疔,-1
12213,模倣,0
12214,模様,0
12215,模様替え,0
12216,妄執,-1
12217,妄信,-1
12218,妄想,-1
12219,妄念,-1
12220,妄評,-1
12221,毛玉,0
12222,毛嫌い,-1
12223,毛虫,-1
12224,毛筆,0
12225,毛並み,0
12226,猛スピード,0
12227,猛威,-1
12228,猛火,-1
12229,猛禽,0
12230,猛攻,0
12231,猛暑,-1
12232,猛打,0
12233,猛追,0
12234,猛爆,0
12235,猛反撃,0
12236,猛反対,0
12237,猛反発,0
12238,盲腸,-1
12239,盲腸炎,-1
12240,盲点,-1
12241,盲目,-1
12242,網タイツ,0
12243,網膜症,-1
12244,網膜剥離,-1
12245,蒙古,0
12246,蒙昧,-1
12247,木くず,-1
12248,木陰,0
12249,木精,0
12250,木造,0
12251,木霊,0
12252,黙許,0
12253,黙諾,0
12254,黙認,0
12255,目,0
12256,目くじら,-1
12257,目くらまし,-1
12258,目つき,0
12259,目の上のこぶ,-1
12260,目の上のこぶ／のたんこぶ,-1
12261,目の上のたんこぶ,-1
12262,目の敵,-1
12263,目やに,-1
12264,目隠し,-1
12265,目覚まし,0
12266,目詰まり,-1
12267,目視,0
12268,目処,0
12269,目障り,-1
12270,目新しさ,0
12271,目切れ,-1
12272,目端,0
12273,目潰し,-1
12274,目的,0
12275,目的意識,1
12276,目的達成,1
12277,目的物,0
12278,目途,1
12279,目標,1
12280,目標達成,1
12281,目腐れ,-1
12282,目利き,1
12283,目眩,-1
12284,尤物,1
12285,籾,0
12286,問,0
12287,問い合わせ,0
12288,問責,-1
12289,問題,-1
12290,問題意識,1
12291,問題解決,1
12292,問題解決能力,1
12293,問題行動,-1
12294,問題点,-1
12295,問答,0
12296,悶絶,-1
12297,悶着,-1
12298,紋章,0
12299,門違い,-1
12300,門出,0
12301,門前払い,-1
12302,夜寒,0
12303,夜泣き,-1
12304,夜行性,0
12305,夜叉,-1
12306,夜襲,-1
12307,夜盗,-1
12308,夜働き,0
12309,夜尿症,-1
12310,夜這い,-1
12311,夜盲症,-1
12312,夜遊び,-1
12313,爺さん,0
12314,野球,0
12315,野犬,-1
12316,野菜不足,-1
12317,野次,-1
12318,野次馬,-1
12319,野心,0
12320,野性味,1
12321,野生,0
12322,野選,0
12323,野鳥,0
12324,野盗,-1
12325,野蛮,-1
12326,野放図,-1
12327,野望,0
12328,厄,-1
12329,厄介,-1
12330,厄難,-1
12331,役者が一枚上,1
12332,役不足,-1
12333,役務,0
12334,約１０年,0
12335,約１ヶ月,0
12336,約１年,0
12337,約２０年,0
12338,約２年,0
12339,約３週間,0
12340,約３年,0
12341,約５年,0
12342,約一ヶ月,0
12343,約諾,0
12344,約半年,0
12345,薬,0
12346,薬禍,-1
12347,薬害エイズ,-1
12348,薬効,1
12349,薬師如来,1
12350,躍進,1
12351,躍動感,1
12352,愉悦,1
12353,愉快,1
12354,油圧,0
12355,油汚れ,-1
12356,油断,0
12357,油膜,-1
12358,癒着,-1
12359,輸送量,0
12360,優,1
12361,優しさ,1
12362,優位,1
12363,優位性,1
12364,優越,1
12365,優越感,1
12366,優雅,1
12367,優雅さ,1
12368,優遇,0
12369,優遇措置,1
12370,優秀,1
12371,優秀賞,1
12372,優柔不断,-1
12373,優勝,1
12374,優勝者,1
12375,優勢,1
12376,優性,0
12377,優先,0
12378,優待,0
12379,優男,-1
12380,優等,1
12381,優美,1
12382,優美さ,1
12383,勇,1
12384,勇み足,-1
